#{"t_start": 1711713967.3744276, "env_id": "None"}
r,l,t
-97.892391,199,342.91547
-87.190645,199,346.64248
-83.348347,199,351.161724
-3.72941,199,354.810901
-105.458871,199,358.465128
-22.507706,199,362.152861
-26.602718,199,365.86854
-78.919235,199,369.490409
-16.146159,199,373.114457
-57.94184,199,376.791371
-19.966341,199,380.51532
-95.746468,199,384.093408
-24.814996,199,388.636097
-51.301822,199,392.274225
-268.595294,199,396.018883
-29.987739,199,399.672896
-127.48711,199,403.35869
-50.073476,199,407.008116
-83.117192,199,410.61791
20.483694,199,414.363445
-29.251963,199,417.974016
-0.864899,199,421.603663
-53.499267,199,425.282642
-136.27083,199,429.852909
-40.996803,199,433.590222
-31.638236,199,437.245552
-176.55085,199,440.858921
-31.179148,199,444.472849
-74.009153,199,448.133246
-6.791518,199,451.745573
-47.133766,199,455.384576
-9.792616,199,459.080566
-207.518032,199,462.733402
-584.656205,199,467.348383
-3.034321,199,471.065552
-66.677546,199,474.773062
-77.122117,199,478.423096
-28.415528,199,482.173689
-117.42922,199,485.819421
-164.813395,199,489.454762
-32.703268,199,493.069315
-86.331126,199,496.706055
-63.273708,199,500.395691
-99.41921,199,504.958847
-51.503121,199,508.570045
-19.307749,199,512.221504
-118.490449,199,515.930206
-110.720582,199,519.535552
-29.539984,199,523.165164
-60.608921,199,526.860408
-63.13337,199,530.49618
-77.426697,199,534.218352
-48.552953,199,537.882056
-34.19471,199,541.518992
-133.149898,199,546.063634
-22.243555,199,549.827775
-5.046988,199,553.453727
-2.446922,199,557.105445
-73.767564,199,560.744256
-91.991506,199,564.378562
-56.548331,199,568.064465
-52.395578,199,571.744809
-90.68489,199,575.361563
-54.369233,199,578.991627
-23.783283,199,583.643278
-53.594982,199,587.335203
-9.909684,199,590.953474
25.705427,199,594.692993
-85.250502,199,598.354274
-41.489497,199,602.165066
-31.845518,199,605.778099
-39.519394,199,609.421691
-46.353061,199,613.063866
-26.745841,199,616.724502
-19.556938,199,621.385787
10.726907,199,625.05824
-23.518223,199,628.673347
-0.352415,199,632.276954
-78.581766,199,635.995005
-80.697772,199,639.646278
-101.808592,199,643.312171
-17.869336,199,646.995333
-9.176935,199,650.738636
-96.730815,199,654.363158
-12.896669,199,658.88971
-21.264606,199,662.527409
-52.402983,199,666.223275
-50.304084,199,669.862108
-94.266794,199,673.475758
-17.048803,199,677.075921
-6.443066,199,680.683145
-76.033847,199,684.395689
-214.948009,199,688.012707
-130.45986,199,691.667803
-67.748756,199,695.265369
-132.549148,199,699.890401
-44.018079,199,703.528635
-47.354757,199,707.186238
-128.052803,199,710.760303
-34.480659,199,714.468518
-87.084934,199,718.218173
-72.128515,199,721.83449
-30.850386,199,725.464852
-73.446678,199,729.150096
-42.326052,199,732.77829
-11.418938,199,737.392202
-56.79391,199,741.037683
-8.594244,199,744.680229
-122.974183,199,748.345098
-59.65707,199,752.048387
-49.90936,199,755.659908
-2.70726,199,759.291441
12.602541,199,762.946185
-37.049365,199,766.565815
12.300523,199,770.325881
-56.054961,199,774.933385
-65.816353,199,778.558951
-3.207765,199,782.24917
-0.167176,199,785.863921
-34.570164,199,789.57573
-23.002076,199,793.295184
14.80209,199,796.933001
-104.89458,199,800.545169
-36.278759,199,804.227377
-10.812652,199,807.875194
14.229945,199,811.526282
-47.529942,199,816.076865
-12.702022,199,819.820637
-55.40371,199,823.429818
-6.681754,199,827.047458
-69.424034,199,830.6818
-28.053331,199,834.367147
-18.851307,199,838.114051
-9.227509,199,841.747053
-35.21682,199,845.374151
-2.84863,199,848.982087
-30.838563,199,853.528931
-50.296199,199,857.275124
-35.138186,199,860.93584
4.802861,199,864.618081
6.339037,199,868.267394
27.794431,199,872.001708
-83.068494,199,875.658263
-18.261026,199,879.2798
18.782709,199,882.963608
6.468229,199,886.630308
-42.412917,199,891.375059
-7.898602,199,895.012604
-33.361176,199,898.723162
-22.644698,199,902.359926
-61.364421,199,906.054425
-49.813595,199,909.682855
-77.772755,199,913.317551
-48.288671,199,916.987318
-8.027176,199,920.651922
-34.195022,199,924.316922
-17.202223,199,928.846312
-33.04568,199,932.541759
-0.245258,199,936.172565
-19.693467,199,939.931943
11.988596,199,943.599073
15.53097,199,947.228534
-33.230351,199,950.916628
-27.287704,199,954.563788
-52.996277,199,958.261087
-27.17469,199,961.865407
-16.938915,199,965.489469
-55.191534,199,970.148952
-21.088266,199,973.839248
-63.810766,199,977.465331
-55.335618,199,981.140587
-38.149507,199,984.78929
-41.49948,199,988.464876
-37.757735,199,992.138366
-63.807843,199,995.786507
-52.697195,199,999.369892
-14.811595,199,1003.02339
-31.630143,199,1007.641039
-29.215273,199,1011.28595
-27.290907,199,1014.92934
-17.508728,199,1018.570271
-4.573703,199,1022.189008
-1.727658,199,1025.888875
-7.310496,199,1029.561252
-22.576647,199,1033.20856
22.447691,199,1036.830694
-91.919432,199,1040.501835
-26.751481,199,1045.055057
7.467699,199,1048.730175
-48.542957,199,1052.319947
-2.118511,199,1055.948788
-31.963117,199,1059.718492
17.192995,199,1063.390801
9.111549,199,1067.06511
-19.873553,199,1070.714493
-10.472437,199,1074.392887
-6.430779,199,1078.055651
-54.724297,199,1081.684954
-24.937133,199,1086.268352
-48.971751,199,1089.88515
-33.013243,199,1093.590594
-33.472244,199,1097.237009
-10.380294,199,1100.855575
-16.768821,199,1104.516066
-0.079097,199,1108.228825
-29.846261,199,1111.86116
-0.160937,199,1115.487343
11.808078,199,1119.120142
-0.784767,199,1123.673521
-28.242691,199,1127.483988
-22.2291,199,1131.13364
5.286392,199,1134.771811
-35.879298,199,1138.372828
-43.931966,199,1141.968965
-20.820088,199,1145.64413
-51.032996,199,1149.253669
-47.402589,199,1152.86319
-13.909432,199,1156.472962
-4.605712,199,1161.12044
-73.40256,199,1164.784058
-25.481437,199,1168.46153
6.624832,199,1172.061735
-15.756475,199,1175.659046
-56.013835,199,1179.328764
2.108399,199,1182.958309
12.596821,199,1186.611594
-39.658908,199,1190.247981
1.901806,199,1193.956915
9.706068,199,1197.613723
-22.831008,199,1202.144871
-42.937952,199,1205.766493
-9.478413,199,1209.438039
1.550219,199,1213.120012
-34.253826,199,1216.748855
-21.463552,199,1220.377898
-45.040831,199,1223.979391
0.754689,199,1227.746398
-48.730831,199,1231.463182
-16.810979,199,1235.078733
-33.824462,199,1239.625716
-39.332764,199,1243.233177
2.622764,199,1247.012893
-15.822459,199,1250.645759
-83.9053,199,1254.276258
-15.722124,199,1257.89821
-55.029775,199,1261.608953
-54.38622,199,1265.272028
-28.47006,199,1268.959906
-21.29462,199,1272.634151
-51.85222,199,1277.155118
7.86399,199,1280.892339
-38.029687,199,1284.523571
-28.564844,199,1288.17624
-38.521656,199,1291.8169
-31.623728,199,1295.479524
-54.957769,199,1299.135307
0.149201,199,1302.731958
-32.526353,199,1306.335381
-5.1525,199,1309.949199
-27.842854,199,1314.480669
5.206135,199,1318.134646
-22.815243,199,1321.751027
-41.039722,199,1325.353222
-16.480362,199,1328.961947
-4.66231,199,1332.675903
-12.794762,199,1336.280663
-21.454635,199,1339.930057
-30.279501,199,1343.554073
-34.28621,199,1347.247367
-52.268984,199,1350.941846
1.0698,199,1355.43574
-46.539813,199,1359.124827
6.881201,199,1362.825336
-22.817499,199,1366.419407
-26.91617,199,1370.052084
-2.573815,199,1373.653299
-7.205807,199,1377.250581
-58.657915,199,1380.930297
-54.146379,199,1384.553542
-32.341141,199,1388.156961
-26.395678,199,1392.778615
-47.294844,199,1396.439106
-12.1007,199,1400.076406
-18.453189,199,1403.720559
-7.925762,199,1407.357511
-23.381649,199,1411.029664
16.758784,199,1414.710312
-60.920983,199,1418.338307
2.081207,199,1421.967521
-46.892385,199,1425.620459
-0.274739,199,1430.210646
-75.395461,199,1433.825758
-42.143832,199,1437.446767
-3.650119,199,1441.074992
-56.381908,199,1444.708185
-2.162234,199,1448.387932
-17.423039,199,1452.042654
-92.98709,199,1455.638053
-10.737724,199,1459.324521
-55.380278,199,1463.039864
-34.471531,199,1466.653746
-65.537639,199,1471.142739
-14.991993,199,1474.805334
-20.000542,199,1478.465557
-41.090415,199,1482.12963
-25.623887,199,1485.752404
-29.269465,199,1489.420906
-51.80971,199,1493.030531
-54.850177,199,1496.654997
-35.453768,199,1500.396015
-21.502991,199,1504.035374
-23.135313,199,1508.656353
-41.192097,199,1512.36178
-89.533263,199,1516.03265
-42.238226,199,1519.647914
-27.210504,199,1523.258047
-36.744859,199,1526.857244
-38.066418,199,1530.476276
-22.59369,199,1534.138527
-83.531425,199,1537.816855
-28.065585,199,1541.436814
-27.451833,199,1545.972994
-43.972511,199,1549.681239
-27.016087,199,1553.334034
-56.007447,199,1556.945432
-68.92874,199,1560.550809
-67.023904,199,1564.160324
-28.70508,199,1567.896073
-33.220189,199,1571.562545
-22.072205,199,1575.17792
4.932695,199,1578.788962
-71.843478,199,1583.466166
-115.728609,199,1587.124072
-36.09902,199,1590.843229
-75.807448,199,1594.511122
-32.658778,199,1598.19896
-18.752292,199,1601.896147
-14.371998,199,1605.530617
-32.6411,199,1609.15024
-11.830171,199,1612.741671
-10.490084,199,1616.418478
15.817853,199,1620.108444
-55.270594,199,1624.634621
2.123453,199,1628.250817
-31.639895,199,1631.854825
-45.099985,199,1635.509831
-42.974017,199,1639.158921
19.477936,199,1642.80824
-15.640163,199,1646.449084
-73.930723,199,1650.079951
-46.540541,199,1653.830372
-21.029324,199,1657.537151
-33.689465,199,1662.075299
-33.650021,199,1665.750143
-32.679474,199,1669.51878
-65.524878,199,1673.171685
-46.896107,199,1676.814344
-43.948004,199,1680.460286
-30.434296,199,1684.170052
-32.587465,199,1687.907247
-48.465277,199,1691.525133
-80.058285,199,1695.214445
3.113189,199,1699.745844
-9.551002,199,1703.43119
-75.414124,199,1707.130091
5.762602,199,1710.777658
-14.75879,199,1714.437099
-39.73688,199,1718.059749
2.995553,199,1721.749494
-13.854319,199,1725.338841
-7.85198,199,1728.977855
-36.671087,199,1732.666105
7.219392,199,1736.39463
-36.765084,199,1741.048682
-64.966987,199,1744.756751
-66.587128,199,1748.358259
-10.333296,199,1751.96646
-79.488713,199,1755.644654
-33.608879,199,1759.297446
-92.671786,199,1762.984985
-31.431561,199,1766.621433
-25.664727,199,1770.316319
24.274877,199,1773.957053
-47.3086,199,1778.552032
-44.354113,199,1782.238397
3.961818,199,1785.863043
-79.650091,199,1789.590422
-51.951686,199,1793.255779
3.190543,199,1796.856094
16.423873,199,1800.458018
6.955373,199,1804.099932
-65.279793,199,1807.833107
-3.652276,199,1811.543365
-44.755041,199,1816.072497
-28.2786,199,1819.666402
14.426085,199,1823.426293
-66.309215,199,1827.027528
-41.370691,199,1830.672029
-86.790965,199,1834.253219
-38.334228,199,1837.924937
-53.203229,199,1841.656428
3.532944,199,1845.297672
4.408113,199,1848.9492
-73.029587,199,1853.554142
-63.806471,199,1857.233179
-19.556076,199,1860.919317
-22.614871,199,1864.5513
-42.444514,199,1868.157442
-32.824083,199,1871.789256
-47.499446,199,1875.536423
-43.446885,199,1879.246655
-1.820126,199,1882.846708
-56.676127,199,1886.543361
-11.554783,199,1890.229664
-22.729886,199,1894.743397
-0.012445,199,1898.435004
-40.635095,199,1902.098495
-56.819036,199,1905.751461
-18.394559,199,1909.472069
-98.203298,199,1913.127777
-19.931359,199,1916.755217
-22.189091,199,1920.491694
-18.550756,199,1924.209002
-7.997972,199,1927.820163
-30.743886,199,1932.44469
-38.129055,199,1936.071375
-17.645861,199,1939.736536
-80.380079,199,1943.459167
-40.751036,199,1947.065844
15.010162,199,1950.669952
-11.677385,199,1954.306281
-31.9246,199,1957.925247
-7.41025,199,1961.63581
0.477335,199,1965.254964
-43.156273,199,1969.785324
-35.447724,199,1973.437052
-1.461656,199,1977.145297
4.120408,199,1980.81321
-30.349553,199,1984.439189
-3.470309,199,1988.118213
-18.67618,199,1991.772056
-7.594348,199,1995.460757
-38.37588,199,1999.070078
-12.772239,199,2002.721
14.993505,199,2006.382968
-22.41653,199,2011.015583
-16.407624,199,2014.674398
-91.354864,199,2018.365922
-50.841987,199,2022.034081
-20.053699,199,2025.628897
-50.689818,199,2029.354096
-65.361523,199,2032.972282
-18.294686,199,2036.57427
-7.328288,199,2040.267392
-45.365111,199,2043.9754
-53.543155,199,2048.511757
-51.403671,199,2052.15884
-17.862836,199,2055.772556
10.346277,199,2059.419077
-24.115061,199,2063.116293
-0.352842,199,2066.759643
0.944193,199,2070.370773
-88.118472,199,2074.02178
-12.334514,199,2077.653147
6.078772,199,2081.353093
-26.352363,199,2085.841564
-10.193773,199,2089.444578
-45.748223,199,2093.121517
-1.535946,199,2096.82854
-7.757598,199,2100.452501
-47.080577,199,2104.100787
-29.957824,199,2107.727092
-22.766164,199,2111.356776
-2.365751,199,2115.023713
-55.446846,199,2118.630925
-16.857291,199,2122.296578
-12.128554,199,2126.827742
-6.609741,199,2130.585834
-29.55757,199,2134.249093
-51.430422,199,2137.86267
8.487261,199,2141.52875
5.759,199,2145.180402
4.657037,199,2148.908898
-12.088802,199,2152.57093
-13.237791,199,2156.19596
-53.404628,199,2159.860741
-54.565886,199,2164.649018
1.021796,199,2168.27916
-29.915492,199,2171.913716
-20.163455,199,2175.557041
-12.697853,199,2179.16999
-27.233478,199,2182.862661
-51.777256,199,2186.459589
-37.265126,199,2190.046937
-47.506923,199,2193.661917
-47.508412,199,2197.378961
5.24812,199,2201.909562
-21.863859,199,2205.54072
8.496326,199,2209.150708
-24.433926,199,2212.764483
-33.863336,199,2216.471167
15.733384,199,2220.10676
-36.428964,199,2223.767071
-9.934183,199,2227.440994
5.251618,199,2231.053014
-1.306698,199,2234.780748
-5.851403,199,2239.352163
-85.548854,199,2242.967754
-57.125008,199,2246.625036
-25.157491,199,2250.300045
-23.85485,199,2254.025783
-60.021795,199,2257.680229
-23.231941,199,2261.371648
16.240811,199,2265.034038
-0.732795,199,2268.706906
-24.135949,199,2272.334426
-57.004864,199,2276.037003
-34.820876,199,2280.585829
-78.465558,199,2284.318985
-3.094676,199,2287.975494
-72.204196,199,2291.576238
-30.502977,199,2295.163178
-87.399584,199,2298.84677
18.594821,199,2302.546733
-37.55045,199,2306.16695
-40.748181,199,2309.799275
-33.158217,199,2313.444911
-77.293425,199,2318.086459
-0.710081,199,2321.706871
-68.242068,199,2325.329825
10.904172,199,2328.97394
-85.189953,199,2332.608856
-40.542037,199,2336.28356
-16.666598,199,2339.923223
-25.490337,199,2343.615578
-103.00323,199,2347.208384
-30.452284,199,2350.817453
-24.912683,199,2355.531336
-26.883668,199,2359.209953
-36.02029,199,2362.856114
-73.814758,199,2366.508701
-22.731795,199,2370.190022
-11.963386,199,2373.810492
6.777779,199,2377.466923
-50.852686,199,2381.130266
-64.971354,199,2384.771573
-46.301687,199,2388.475086
22.226889,199,2392.132944
9.267881,199,2396.716403
-68.599918,199,2400.343919
-22.275237,199,2404.056432
-5.843272,199,2407.717499
-77.945941,199,2411.339327
-55.130548,199,2414.974931
-72.364179,199,2418.613693
-16.978879,199,2422.312495
14.379068,199,2425.958697
-18.126899,199,2429.663047
-26.605255,199,2434.139128
-20.247767,199,2437.829182
-26.294417,199,2441.434351
-37.187339,199,2445.057058
-39.663361,199,2448.654183
-6.308731,199,2452.237626
-25.04337,199,2455.97684
-36.376275,199,2459.633832
-53.406749,199,2463.269958
-17.171441,199,2466.906551
-17.54228,199,2471.457804
-45.727436,199,2475.191219
-15.469831,199,2478.851177
-6.211648,199,2482.470869
11.371792,199,2486.07251
-28.410406,199,2489.773746
1.44254,199,2493.407399
-41.418765,199,2497.061737
-64.920988,199,2500.710971
-8.570706,199,2504.352952
6.413257,199,2508.964305
-38.846112,199,2512.635771
-15.323576,199,2516.319916
-31.308194,199,2519.949083
-15.805651,199,2523.685209
21.451624,199,2527.335546
-25.019549,199,2530.944774
-44.606738,199,2534.601166
-46.167989,199,2538.245466
-39.623852,199,2541.906482
-48.925673,199,2545.53365
-38.351927,199,2550.07291
-15.500121,199,2553.677709
-13.669627,199,2557.414241
-54.479802,199,2561.027063
18.974185,199,2564.667008
-34.624704,199,2568.342633
-50.7203,199,2572.005513
10.62082,199,2575.693853
-74.868256,199,2579.351871
-82.726075,199,2583.059195
-34.171659,199,2587.654011
-1.53228,199,2591.332523
-20.021597,199,2594.96531
-4.211989,199,2598.614417
-13.378758,199,2602.23061
-28.195484,199,2605.868712
-14.988038,199,2609.511676
3.388352,199,2613.146238
-106.617068,199,2616.826907
-67.560415,199,2620.504523
-30.82359,199,2625.108526
-37.567823,199,2628.752005
-67.638205,199,2632.367531
-43.050801,199,2635.961062
-38.831768,199,2639.604082
-51.259095,199,2643.282479
-0.630423,199,2646.965636
-23.340187,199,2650.601551
-21.135306,199,2654.269547
-11.307708,199,2657.993989
-41.676712,199,2661.64233
-25.372522,199,2666.250321
-9.049767,199,2669.851617
-35.326669,199,2673.501426
-17.142378,199,2677.192283
-29.895834,199,2680.76908
-17.264017,199,2684.400911
-41.74486,199,2688.060619
-29.052198,199,2691.669081
-32.412952,199,2695.380471
-1.222273,199,2699.025263
-1.951059,199,2703.551167
-17.111752,199,2707.150389
-14.343388,199,2710.881087
-33.554027,199,2714.518361
-24.367219,199,2718.151822
-42.879479,199,2721.835922
-30.749525,199,2725.471847
-15.779885,199,2729.175354
-49.84016,199,2732.856429
-30.651652,199,2736.491397
-30.194675,199,2740.989338
-68.367306,199,2744.7048
-43.472281,199,2748.338632
-56.501794,199,2751.983585
-37.584553,199,2755.641371
-46.481046,199,2759.234597
-78.971331,199,2762.900935
-36.466923,199,2766.61667
-71.76753,199,2770.249043
-73.611054,199,2773.913349
-28.462894,199,2778.538591
-32.289364,199,2782.150527
-60.891613,199,2785.786892
-41.69879,199,2789.437861
-38.516366,199,2793.043946
-63.14849,199,2796.768213
-10.582619,199,2800.421013
-59.815588,199,2804.061316
-56.101127,199,2807.656915
-90.920954,199,2811.312378
-11.379732,199,2815.032949
-65.873735,199,2819.568678
-66.749144,199,2823.23588
-26.419084,199,2826.838525
-9.529298,199,2830.565647
-86.190115,199,2834.210067
-52.173558,199,2837.888766
-20.447115,199,2841.524552
-12.134687,199,2845.172457
-77.940407,199,2848.863998
-33.202507,199,2852.507071
-42.376608,199,2857.027989
-71.878815,199,2860.652935
-69.541292,199,2864.297693
-33.779243,199,2867.955567
-3.64503,199,2871.553741
-27.501228,199,2875.165061
-48.492707,199,2878.752864
-47.974723,199,2882.482309
-16.711929,199,2886.109585
-34.991807,199,2889.743166
-44.007917,199,2894.246589
-62.056445,199,2898.008202
-43.505061,199,2901.625194
-107.238434,199,2905.242765
-33.103337,199,2908.943405
-43.96187,199,2912.547614
-4.725302,199,2916.272878
-22.851454,199,2919.857875
-67.138311,199,2923.474545
-36.723756,199,2927.125921
-21.847476,199,2930.798771
-47.952568,199,2935.390987
-64.670518,199,2939.017558
-58.2525,199,2942.64384
-28.993185,199,2946.291457
-53.15094,199,2950.032552
-47.355508,199,2953.701281
-56.914109,199,2957.344513
-67.476256,199,2961.035389
-34.787766,199,2964.736676
-46.808541,199,2968.425718
-58.815669,199,2972.998856
-59.872315,199,2976.659029
-76.932679,199,2980.318256
-16.064132,199,2984.016955
-73.001443,199,2987.633147
-85.745939,199,2991.244946
-37.846625,199,2994.935202
-50.223034,199,2998.643261
-33.404846,199,3002.366981
-25.487772,199,3006.017919
-39.685433,199,3010.619212
-73.428629,199,3014.2602
-44.31756,199,3017.981913
-94.479374,199,3021.617392
-20.601118,199,3025.271479
-32.191391,199,3028.941413
-6.318558,199,3032.549444
-27.147905,199,3036.271949
-88.799075,199,3039.862595
-77.822927,199,3043.546197
-28.956327,199,3047.216086
-35.054204,199,3051.928139
-67.196833,199,3055.529877
-115.256825,199,3059.161804
-55.596558,199,3062.7632
-21.460858,199,3066.423872
-49.03164,199,3070.170366
-54.578531,199,3073.828997
-60.353594,199,3077.446842
-34.278795,199,3081.107753
-54.815829,199,3084.865804
-43.170552,199,3089.358894
-73.554448,199,3092.996458
-44.212375,199,3096.638962
-33.237365,199,3100.319104
-30.547314,199,3104.055131
-38.192768,199,3107.71383
-44.223406,199,3111.333455
-45.719821,199,3115.013662
-54.217248,199,3118.784759
-30.736698,199,3122.415411
-17.834845,199,3127.224007
-37.581553,199,3130.873455
-38.088065,199,3134.518214
-73.348666,199,3138.238645
-20.479569,199,3141.869442
-64.081874,199,3145.502322
-8.76192,199,3149.135599
-66.90129,199,3152.772586
-35.084778,199,3156.472585
-35.116163,199,3160.08075
-59.908872,199,3164.63253
-40.360293,199,3168.308605
-16.008904,199,3172.003762
-76.992925,199,3175.637576
24.722891,199,3179.299505
-37.247478,199,3182.924508
-18.621651,199,3186.58231
-71.658532,199,3190.321019
-61.32647,199,3193.967957
-71.513952,199,3197.632374
-7.369007,199,3201.315949
-12.298716,199,3205.935231
-4.019766,199,3209.551777
-6.116634,199,3213.22898
-58.951367,199,3216.865188
-13.891007,199,3220.535055
-41.239262,199,3224.284874
-18.054231,199,3227.895705
-79.916054,199,3231.539607
-47.491292,199,3235.155246
-6.5142,199,3238.855576
-13.772269,199,3243.404337
-50.261693,199,3247.023017
-36.825244,199,3250.708383
-33.565673,199,3254.330163
-86.481641,199,3258.008695
-34.56713,199,3261.638182
-48.719158,199,3265.370522
-12.574335,199,3269.040535
-58.870449,199,3272.654636
-34.276028,199,3276.374277
-27.461821,199,3280.950505
-79.122687,199,3284.546209
-11.276626,199,3288.197529
-38.373628,199,3291.888903
-52.273131,199,3295.530571
-20.565556,199,3299.150278
-14.136511,199,3302.801189
-24.841409,199,3306.414942
-61.033018,199,3310.1174
-46.313764,199,3313.760675
-1.939362,199,3317.357444
-41.906213,199,3321.941318
-0.055434,199,3325.640418
-4.631123,199,3329.263664
-19.755199,199,3332.840052
5.836171,199,3336.458561
-21.95842,199,3340.100667
-67.734132,199,3343.79608
1.883602,199,3347.41094
-100.597376,199,3351.021384
-33.232991,199,3354.641618
-49.046756,199,3359.211687
-38.447406,199,3362.829604
-3.202154,199,3366.431795
-72.414248,199,3370.024029
-66.292816,199,3373.669501
-105.859803,199,3377.385803
-47.039592,199,3381.017393
-55.821133,199,3384.663904
-49.895989,199,3388.259718
-62.647339,199,3391.950555
-12.968033,199,3396.637748
-23.405184,199,3400.245585
-44.305099,199,3403.866287
-32.251367,199,3407.464269
-20.897094,199,3411.215302
-28.072017,199,3414.878779
-33.912953,199,3418.527772
-26.2138,199,3422.130716
-41.817404,199,3425.744883
-49.153306,199,3429.417953
-59.513911,199,3433.968393
-28.705816,199,3437.603537
-4.131011,199,3441.269159
-59.903316,199,3444.980427
-129.862472,199,3448.622188
-14.485221,199,3452.284067
12.583824,199,3455.9291
-2.940022,199,3459.63606
-8.198754,199,3463.327384
-61.922315,199,3466.936627
-22.832638,199,3470.599777
-20.346909,199,3475.130199
-6.877588,199,3478.799752
2.551413,199,3482.425257
-30.95088,199,3486.089408
3.065742,199,3489.721226
4.365534,199,3493.342627
-67.269456,199,3497.079224
-36.553726,199,3500.706349
-73.896379,199,3504.343545
-9.040621,199,3508.015972
-4.555897,199,3512.590241
-25.727302,199,3516.24379
-67.874482,199,3519.863256
-3.514273,199,3523.550547
-46.44031,199,3527.148937
-56.659615,199,3530.877665
0.21832,199,3534.521248
-41.09867,199,3538.193834
0.191126,199,3541.851678
-58.266911,199,3545.521304
-13.743971,199,3550.192215
-32.7789,199,3553.835989
-3.259031,199,3557.435806
-19.961601,199,3561.092379
-38.092653,199,3564.73193
14.66131,199,3568.344462
-7.874583,199,3572.025894
-57.845884,199,3575.682856
-31.283764,199,3579.310719
-7.612181,199,3582.9904
5.507806,199,3586.653094
-93.191527,199,3591.220134
-4.688594,199,3594.834295
-2.637737,199,3598.580345
-23.766556,199,3602.210395
-57.067892,199,3605.829251
-35.832549,199,3609.436005
21.22729,199,3613.084083
-58.197985,199,3616.806339
-16.299246,199,3620.42753
-26.558394,199,3624.041071
-50.400746,199,3628.556381
-3.532026,199,3632.208213
-44.243659,199,3635.915187
6.471271,199,3639.595597
-27.069846,199,3643.249532
-0.229687,199,3646.851916
-16.193552,199,3650.573607
-13.820045,199,3654.242891
5.29763,199,3657.931692
-31.566108,199,3661.614897
-22.377293,199,3666.173123
-71.088725,199,3669.908878
-28.99191,199,3673.537852
-29.561273,199,3677.15133
-51.039919,199,3680.815524
-70.774559,199,3684.517848
-22.598297,199,3688.136324
-4.019554,199,3691.796829
-46.172471,199,3695.42594
-66.311318,199,3699.092904
-16.558633,199,3703.66748
-56.774052,199,3707.337922
-1.745158,199,3711.007151
-34.339614,199,3714.696694
-17.505043,199,3718.440788
-38.345124,199,3722.08412
-41.567085,199,3725.702426
-42.44733,199,3729.336051
-71.022396,199,3732.952102
-29.630719,199,3736.662691
-25.695297,199,3740.240776
7.885513,199,3744.740944
3.956962,199,3748.342562
-21.313803,199,3752.08083
-31.16711,199,3755.715997
-0.778624,199,3759.354585
0.703459,199,3762.982006
0.204153,199,3766.602135
-39.848417,199,3770.356182
19.015074,199,3774.04524
15.227157,199,3777.64195
-23.623817,199,3782.231742
-2.433707,199,3785.908359
-7.542895,199,3789.553552
-51.112394,199,3793.19531
-17.268436,199,3796.887461
-33.735474,199,3800.542754
8.09641,199,3804.307109
-24.630464,199,3807.938397
-38.795051,199,3811.595834
-5.72329,199,3815.256756
-14.933086,199,3820.109621
11.51238,199,3823.737367
-34.870427,199,3827.397641
-29.626763,199,3831.024307
4.874001,199,3834.64044
-43.9667,199,3838.317233
-18.583666,199,3841.932012
-44.406971,199,3845.555131
9.932009,199,3849.190354
-27.808656,199,3852.885169
-42.216729,199,3856.526087
-43.617196,199,3861.133763
11.700086,199,3864.74467
-27.920603,199,3868.34205
-69.377394,199,3872.067334
-17.317998,199,3875.700969
-35.265494,199,3879.336302
-69.192854,199,3883.00272
-34.589108,199,3886.635168
-22.61067,199,3890.371341
-47.626552,199,3894.001977
-14.510067,199,3898.59858
-44.620118,199,3902.210346
-19.627418,199,3905.96827
-35.322532,199,3909.597132
-47.195939,199,3913.21272
-2.151663,199,3916.842888
-20.78141,199,3920.457109
-13.718242,199,3924.209879
-23.537484,199,3927.91442
5.191259,199,3931.546235
-55.331409,199,3936.093133
-55.23797,199,3939.836138
-28.702791,199,3943.431745
-43.19931,199,3947.045621
-95.002588,199,3950.69988
-73.903635,199,3954.39033
-63.26311,199,3958.089288
-21.632395,199,3961.723976
-33.940193,199,3965.321854
-73.578834,199,3968.921168
-33.601477,199,3972.583241
-86.140048,199,3977.113342
5.104444,199,3980.720474
-83.117121,199,3984.338859
-20.719373,199,3987.933484
-64.440215,199,3991.599605
-20.911539,199,3995.237999
-21.551038,199,3998.837578
-23.881071,199,4002.501238
-59.047079,199,4006.143145
-23.441121,199,4009.794934
-66.008215,199,4014.394001
-61.704426,199,4018.012969
-40.055661,199,4021.708455
-22.28519,199,4025.381692
-19.807742,199,4029.030343
-38.500498,199,4032.668416
-54.525817,199,4036.310892
-25.526397,199,4039.952454
-22.140809,199,4043.687978
-84.500942,199,4047.32341
-79.101771,199,4051.911167
-54.033242,199,4055.566078
-79.930645,199,4059.238377
-6.916699,199,4062.967884
-35.965011,199,4066.629309
-16.936642,199,4070.257512
-62.318541,199,4073.903796
-2.111723,199,4077.672311
-30.60258,199,4081.336857
-26.731807,199,4084.951699
-93.575012,199,4089.499551
-86.016634,199,4093.278042
-42.72017,199,4096.921706
-57.548539,199,4100.538946
-71.098998,199,4104.158067
-40.552079,199,4107.80373
-51.937668,199,4111.546804
-47.662243,199,4115.157183
-13.269268,199,4118.746796
-82.99046,199,4122.323599
-68.980712,199,4126.046005
-54.665699,199,4130.557716
-57.034292,199,4134.253294
-36.558019,199,4137.854769
-44.499069,199,4141.522419
-24.538249,199,4145.208534
-38.463688,199,4148.834635
-67.081798,199,4152.477338
