#{"t_start": 1711781886.422358, "env_id": "None"}
r,l,t
-13.49506,199,7493.149457
-11.416551,199,7496.756292
-15.826109,199,7500.354976
-19.888615,199,7503.946518
-16.609142,199,7507.617575
-4.910645,199,7511.191439
-17.016195,199,7515.590039
-11.553772,199,7519.168606
-6.290039,199,7522.811195
-11.779407,199,7526.427023
-1.785475,199,7530.005887
-10.698843,199,7533.587074
-4.39923,199,7537.197291
-12.81904,199,7540.896363
-17.646559,199,7544.490232
-13.133541,199,7548.078662
-14.751053,199,7552.492957
-12.00841,199,7556.153744
-0.082323,199,7559.749272
-13.116773,199,7563.352256
2.131791,199,7566.947372
-18.541328,199,7570.556601
-6.393757,199,7574.252608
-6.593348,199,7577.862332
-10.379084,199,7581.469987
-13.66728,199,7585.049312
5.270394,199,7588.731304
-9.039774,199,7593.153453
2.498005,199,7596.746456
-7.605413,199,7600.341867
-24.663017,199,7603.961546
-4.581032,199,7607.627121
2.233544,199,7611.26642
-20.774805,199,7614.882934
-28.065559,199,7618.493876
-6.6877,199,7622.072398
10.121207,199,7625.759439
-27.680753,199,7630.207229
-8.133186,199,7633.794216
-3.837305,199,7637.375041
-17.508134,199,7641.032084
-24.401404,199,7644.640152
10.651998,199,7648.257926
-5.165763,199,7651.863026
-4.638492,199,7655.454607
-3.205625,199,7659.116042
-9.541442,199,7662.706905
-3.948921,199,7667.085094
-7.472355,199,7670.685028
2.080335,199,7674.337499
-7.548867,199,7677.942514
-13.882677,199,7681.543684
-26.287134,199,7685.136432
6.026539,199,7688.757107
-13.009757,199,7692.426614
-12.585534,199,7696.035814
-14.681417,199,7699.637847
-2.972105,199,7704.054975
-15.710235,199,7707.71102
-13.87447,199,7711.306981
-5.953142,199,7714.888586
-15.390743,199,7718.476259
-9.87833,199,7722.058288
-8.206661,199,7725.720361
-14.651231,199,7729.333796
-3.464683,199,7732.925184
-8.816971,199,7736.53776
4.343413,199,7740.212309
-6.248003,199,7744.65624
-1.836587,199,7748.304313
-6.233454,199,7751.92322
-2.861171,199,7755.549487
-9.338518,199,7759.233597
8.29178,199,7762.859406
-1.217442,199,7766.459405
2.092503,199,7770.072452
-4.689416,199,7773.668172
-12.150878,199,7777.32472
-0.586697,199,7781.766273
-19.850675,199,7785.343431
-0.793569,199,7788.95916
-16.022642,199,7792.625237
-7.67232,199,7796.241534
-8.262419,199,7799.874979
-17.105503,199,7803.478172
-14.099764,199,7807.109394
0.905752,199,7810.779458
-7.901164,199,7814.366415
-11.66213,199,7818.776803
-11.145377,199,7822.418093
-9.2514,199,7826.086287
4.632505,199,7829.675152
-6.907197,199,7833.264053
-5.006895,199,7836.879368
-14.647649,199,7840.47607
13.832369,199,7844.190453
-0.473157,199,7847.80766
-0.459822,199,7851.398341
-5.266376,199,7855.015567
1.860161,199,7859.515637
-19.016245,199,7863.132119
0.984395,199,7866.727613
24.231084,199,7870.33052
2.362228,199,7873.936555
0.09663,199,7877.623199
-11.287408,199,7881.232709
-15.216222,199,7884.83725
1.989232,199,7888.448644
7.104134,199,7892.047463
4.96203,199,7896.535642
-0.560905,199,7900.134693
-31.691574,199,7903.743879
3.958486,199,7907.353124
-0.476098,199,7911.031211
7.16588,199,7914.638083
2.635938,199,7918.245936
-11.402723,199,7921.848017
10.881418,199,7925.458508
-15.377345,199,7929.123808
10.271503,199,7933.551861
2.600455,199,7937.157442
2.824306,199,7940.767868
2.922915,199,7944.371465
0.61583,199,7948.057588
-11.080179,199,7951.652717
4.187668,199,7955.253025
-0.94887,199,7958.846835
6.412312,199,7962.520271
11.690676,199,7966.09439
7.319758,199,7970.540288
-5.522916,199,7974.133351
-1.773462,199,7977.821897
4.218442,199,7981.432801
3.178262,199,7985.055628
1.802744,199,7988.666467
5.607886,199,7992.25645
10.540632,199,7995.913067
0.822696,199,7999.513571
-10.136431,199,8003.12163
-4.873861,199,8006.731755
-3.481373,199,8011.155475
6.714309,199,8014.827634
-5.318121,199,8018.398403
3.142756,199,8022.00193
3.269036,199,8025.583731
4.36099,199,8029.25514
3.41364,199,8032.855999
-2.013542,199,8036.462928
5.025022,199,8040.064984
2.231211,199,8043.672048
2.643325,199,8048.192228
4.614269,199,8051.776846
8.381796,199,8055.371833
3.128224,199,8058.95533
1.252538,199,8062.64323
0.18687,199,8066.239628
5.228853,199,8069.859828
13.157396,199,8073.440775
14.248823,199,8077.056217
-1.941408,199,8080.72617
2.028058,199,8085.155887
10.13433,199,8088.767531
6.611943,199,8092.368661
-11.447533,199,8096.104172
19.083909,199,8099.709235
4.247293,199,8103.303649
-18.002658,199,8106.942173
-9.59666,199,8110.544373
-2.540402,199,8114.208652
5.185395,199,8117.798539
17.25907,199,8121.376087
-13.264236,199,8125.824703
8.604136,199,8129.503278
9.563913,199,8133.097321
0.978052,199,8136.713901
-8.394048,199,8140.331181
13.476634,199,8143.931993
5.205839,199,8147.613247
5.793561,199,8151.188636
4.506017,199,8154.775186
-8.651079,199,8158.363228
0.989194,199,8162.895392
7.078865,199,8166.482701
-21.790333,199,8170.0597
-6.331644,199,8173.656548
-2.836886,199,8177.256535
15.836653,199,8180.941874
14.067502,199,8184.548089
5.358493,199,8188.152452
10.229984,199,8191.751575
7.336097,199,8195.407541
-2.214465,199,8199.889131
4.99613,199,8203.548463
3.400296,199,8207.155609
-12.772726,199,8210.764911
1.910773,199,8214.434065
-5.127377,199,8218.025592
6.773427,199,8221.640613
4.467122,199,8225.263538
-1.030609,199,8228.95531
-2.707748,199,8232.552306
7.372706,199,8236.966093
15.751413,199,8240.54411
-0.139345,199,8244.2256
10.868353,199,8247.834976
7.665639,199,8251.457036
-16.472538,199,8255.075326
17.272108,199,8258.70832
8.867031,199,8262.364939
-2.488435,199,8265.957598
-7.659156,199,8269.565898
-8.979373,199,8273.160467
22.553626,199,8277.717134
14.490316,199,8281.328516
-5.250568,199,8284.937559
16.674807,199,8288.541078
-5.253624,199,8292.147561
-11.756416,199,8295.83549
22.755809,199,8299.454447
9.505878,199,8303.084232
14.514923,199,8306.678433
10.140098,199,8310.295997
10.953579,199,8314.75265
5.741301,199,8318.354985
5.001581,199,8321.949974
-8.360122,199,8325.558466
13.562279,199,8329.233641
1.000896,199,8332.830621
-5.081259,199,8336.437583
3.239943,199,8340.033015
14.327123,199,8343.636961
6.116838,199,8347.309022
20.365539,199,8351.756141
5.234192,199,8355.352705
2.142287,199,8358.96173
-8.220225,199,8362.566408
13.572616,199,8366.240625
8.460927,199,8369.849118
8.791046,199,8373.447013
9.610217,199,8377.069948
7.606428,199,8380.723217
2.524641,199,8384.320801
-6.391019,199,8387.914876
-12.817826,199,8392.342443
-1.373033,199,8395.999196
5.863654,199,8399.597563
-0.817322,199,8403.216204
3.573289,199,8406.827185
13.864363,199,8410.465704
3.690447,199,8414.146546
11.192109,199,8417.739018
-3.851605,199,8421.357099
8.545157,199,8424.957964
11.102268,199,8429.452059
-2.027292,199,8433.139296
20.472671,199,8436.737684
5.790386,199,8440.335586
-0.529086,199,8443.938864
12.921923,199,8447.612772
2.805749,199,8451.192031
0.159312,199,8454.786503
9.81698,199,8458.416577
5.553668,199,8462.071856
18.190066,199,8466.636805
9.926489,199,8470.244134
10.831475,199,8473.869922
10.587863,199,8477.45477
5.946032,199,8481.127
12.244553,199,8484.757124
-1.128254,199,8488.373709
9.338676,199,8491.949915
11.422004,199,8495.552191
-7.430622,199,8499.214475
9.301167,199,8503.678003
20.868428,199,8507.255338
25.184511,199,8510.881269
5.343834,199,8514.524616
9.847253,199,8518.13516
3.403866,199,8521.75246
-0.208491,199,8525.36777
18.946068,199,8528.953552
16.069392,199,8532.609862
24.14636,199,8536.188917
19.691465,199,8539.771879
3.480869,199,8544.190954
7.283848,199,8547.842492
16.695319,199,8551.445803
16.974015,199,8555.043833
6.508974,199,8558.654834
11.038564,199,8562.256937
16.298641,199,8565.911527
8.960999,199,8569.490896
-11.124578,199,8573.086903
1.159613,199,8576.675226
10.499439,199,8581.146896
-6.6445,199,8584.756469
14.970128,199,8588.361082
21.787715,199,8591.949343
7.416151,199,8595.566939
19.954501,199,8599.240685
8.796407,199,8602.862311
0.788817,199,8606.482456
4.617446,199,8610.056865
17.266173,199,8613.705696
16.523439,199,8618.094941
3.431765,199,8621.694953
8.823038,199,8625.280415
7.312868,199,8628.871138
16.54673,199,8632.548308
-12.272364,199,8636.151132
3.473297,199,8639.790742
20.360435,199,8643.412188
19.155419,199,8647.079244
18.776973,199,8650.671727
-12.117843,199,8654.275131
18.771217,199,8658.732936
3.925732,199,8662.336654
7.96107,199,8665.997808
6.235231,199,8669.583232
-0.867952,199,8673.178967
29.167146,199,8676.785238
8.575832,199,8680.454121
-3.484446,199,8684.050716
13.866696,199,8687.648399
-7.622218,199,8691.248259
18.251538,199,8695.756135
16.379321,199,8699.438363
8.880852,199,8703.029278
-11.751609,199,8706.633406
13.655329,199,8710.25314
24.640498,199,8713.8525
9.338602,199,8717.515224
7.909789,199,8721.097475
-0.171027,199,8724.739526
20.152519,199,8728.34277
23.378875,199,8732.859858
1.004379,199,8736.483301
10.814601,199,8740.078958
9.958367,199,8743.661321
-9.793023,199,8747.244155
7.349599,199,8750.932517
4.608664,199,8754.555251
14.709195,199,8758.161611
21.376419,199,8761.74738
7.481981,199,8765.41726
23.702471,199,8769.019181
13.01446,199,8773.457137
12.464523,199,8777.038205
14.4271,199,8780.637267
-0.980015,199,8784.30932
13.007112,199,8787.894605
10.340034,199,8791.495205
11.419682,199,8795.079751
9.89968,199,8798.750029
7.183077,199,8802.352498
16.615919,199,8805.946648
18.389673,199,8810.435664
12.33574,199,8814.050914
0.266491,199,8817.717665
19.648192,199,8821.319306
-5.551385,199,8824.928799
10.335509,199,8828.558755
14.314861,199,8832.223855
2.980816,199,8835.853307
11.084917,199,8839.464445
10.59783,199,8843.074756
4.925789,199,8847.52089
10.269806,199,8851.188422
-5.042648,199,8854.774102
6.963276,199,8858.372751
3.6882,199,8861.992724
11.305578,199,8865.640195
-5.796934,199,8869.259461
-3.284561,199,8872.857681
9.471007,199,8876.448768
20.605372,199,8880.063746
11.028357,199,8884.60437
12.638644,199,8888.221332
-6.690802,199,8891.844151
12.433747,199,8895.45662
18.878534,199,8899.038159
10.564134,199,8902.708499
5.899048,199,8906.283042
-12.779175,199,8909.927015
1.60539,199,8913.518662
-5.017607,199,8917.201932
6.249267,199,8920.842445
13.201723,199,8925.264389
15.30784,199,8928.88841
-11.050296,199,8932.563783
10.485284,199,8936.139736
8.482212,199,8939.759743
8.365266,199,8943.35584
21.261719,199,8946.95608
9.869916,199,8950.628366
-0.060119,199,8954.225463
7.106173,199,8957.837768
1.828527,199,8962.268039
8.440696,199,8965.918854
5.26833,199,8969.524289
11.811119,199,8973.127104
-0.227063,199,8976.757085
15.377168,199,8980.355082
4.011097,199,8984.02127
19.52395,199,8987.623455
17.966295,199,8991.224014
12.128381,199,8994.851675
14.3251,199,8999.336772
14.626278,199,9003.0198
15.787177,199,9006.628114
9.149681,199,9010.232229
15.797401,199,9013.860991
21.531566,199,9017.538072
6.238986,199,9021.144938
24.125559,199,9024.755682
17.92545,199,9028.358824
22.956223,199,9032.007473
14.996157,199,9035.613637
27.150985,199,9040.147825
30.630748,199,9043.748301
12.729527,199,9047.374965
31.190158,199,9051.040125
13.388402,199,9054.643883
26.651262,199,9058.26321
29.44916,199,9061.858546
27.111598,199,9065.475451
22.00246,199,9069.146663
10.004419,199,9072.747063
11.753642,199,9077.192466
19.33205,199,9080.843129
29.457213,199,9084.506968
20.654055,199,9088.135876
18.955651,199,9091.733341
15.889722,199,9095.353776
14.713874,199,9098.944767
15.072387,199,9102.6135
-0.213277,199,9106.221127
28.161194,199,9109.834336
25.58558,199,9114.288001
24.276431,199,9117.93608
13.564821,199,9121.537644
14.593075,199,9125.133355
21.43388,199,9128.735639
11.008677,199,9132.327877
28.089546,199,9136.003427
17.351958,199,9139.631262
22.835754,199,9143.236531
22.048918,199,9146.877554
29.506296,199,9151.387397
23.49028,199,9154.976583
23.195989,199,9158.564867
31.14319,199,9162.161786
12.294669,199,9165.806415
18.359721,199,9169.466829
22.762499,199,9173.112613
11.346009,199,9176.733419
27.104534,199,9180.339865
14.111395,199,9183.929156
27.975528,199,9187.609329
12.803754,199,9192.050994
24.133398,199,9195.645008
22.552269,199,9199.250953
23.885815,199,9202.913715
18.389833,199,9206.521811
13.317674,199,9210.134722
6.502124,199,9213.739225
17.119853,199,9217.338486
18.568693,199,9221.003793
17.000595,199,9224.580206
14.058133,199,9229.044047
23.221103,199,9232.645566
9.468447,199,9236.330959
10.103369,199,9239.932426
21.201343,199,9243.533733
8.221688,199,9247.134202
15.085959,199,9250.757154
14.646235,199,9254.419246
13.236044,199,9258.036712
27.50876,199,9261.672513
8.763461,199,9266.883469
-0.706203,199,9270.535313
31.987759,199,9274.141443
18.381441,199,9277.73931
26.478699,199,9281.376018
17.356159,199,9285.026575
16.136432,199,9288.697945
25.300809,199,9292.344106
14.482273,199,9295.933389
12.043813,199,9299.535988
14.207794,199,9303.19412
18.950706,199,9307.577781
24.549529,199,9311.152063
25.01083,199,9314.750393
11.416026,199,9318.356484
17.439044,199,9322.04801
13.862481,199,9325.668428
-3.628687,199,9329.258388
6.83341,199,9332.840101
1.014921,199,9336.503808
20.973915,199,9340.104748
18.784819,199,9344.552045
1.199212,199,9348.140724
17.454094,199,9351.757077
21.632331,199,9355.400289
9.799515,199,9359.048481
12.271847,199,9362.637394
22.90042,199,9366.255828
27.983819,199,9369.844215
12.381344,199,9373.506122
6.117328,199,9377.140546
24.775758,199,9381.551991
14.495006,199,9385.229066
8.107244,199,9388.887719
9.078451,199,9392.468771
17.29028,199,9396.062569
33.44601,199,9399.634722
26.088606,199,9403.244678
20.505839,199,9406.920227
17.524531,199,9410.524308
35.181814,199,9414.156039
16.467951,199,9418.551164
14.502596,199,9422.237865
7.641431,199,9425.842057
20.483294,199,9429.436421
12.895361,199,9433.054813
22.057857,199,9436.659821
30.518602,199,9440.339853
19.727346,199,9443.937789
19.014076,199,9447.546526
24.966563,199,9451.142948
13.24606,199,9454.813492
27.338329,199,9459.227311
21.874721,199,9462.848356
2.893641,199,9466.457882
13.424207,199,9470.074451
24.609062,199,9473.780446
24.820723,199,9477.378981
8.322449,199,9480.966716
17.757091,199,9484.547425
17.354716,199,9488.230464
31.443027,199,9491.845924
3.286321,199,9496.320087
29.891504,199,9499.937959
18.906839,199,9503.553993
23.125302,199,9507.221618
35.007524,199,9510.840637
23.886992,199,9514.460375
15.224739,199,9518.068018
5.918369,199,9521.648485
11.65245,199,9525.320546
25.181524,199,9528.934189
28.320522,199,9533.366975
17.319231,199,9536.960281
26.242457,199,9540.619403
22.57258,199,9544.259749
26.874302,199,9547.853241
9.240339,199,9551.44322
21.120994,199,9555.038722
28.033839,199,9558.725135
15.742415,199,9562.342372
23.17778,199,9565.966032
22.064133,199,9569.545433
21.520423,199,9574.050134
19.495683,199,9577.637563
24.827816,199,9581.240161
19.922401,199,9584.836001
26.679731,199,9588.434916
25.151108,199,9592.107716
18.293203,199,9595.742721
32.721322,199,9599.354389
21.812616,199,9602.928653
33.208257,199,9606.596789
13.770688,199,9611.012176
34.760886,199,9614.591831
29.925963,199,9618.22678
26.168541,199,9621.843015
13.577122,199,9625.512144
27.307404,199,9629.117459
19.012045,199,9632.734221
33.984821,199,9636.350767
28.652757,199,9639.932275
10.185271,199,9643.613782
14.340295,199,9648.063534
27.256404,199,9651.653499
24.650979,199,9655.24987
23.43712,199,9658.89518
31.586794,199,9662.481798
17.071724,199,9666.068531
30.887387,199,9669.66043
22.784548,199,9673.254101
11.438669,199,9676.921605
15.637677,199,9680.552429
16.557437,199,9684.161525
36.494367,199,9688.546093
17.822933,199,9692.22561
25.102808,199,9695.838979
26.812783,199,9699.439256
35.943868,199,9703.049982
8.968432,199,9706.651975
15.853767,199,9710.321087
17.002349,199,9713.92065
30.691388,199,9717.522392
17.820186,199,9721.14481
39.881516,199,9725.615434
26.545786,199,9729.227381
28.232457,199,9732.821198
29.015072,199,9736.443625
13.035032,199,9740.039106
19.870603,199,9743.707758
39.608139,199,9747.312757
24.752978,199,9750.897366
28.612493,199,9754.488501
7.19771,199,9758.137782
27.411375,199,9762.550008
29.606807,199,9766.151994
12.001547,199,9769.759211
19.172902,199,9773.354118
27.200927,199,9777.018072
11.482326,199,9780.628555
19.434882,199,9784.220201
20.275399,199,9787.825934
12.340415,199,9791.462014
39.025823,199,9795.127989
24.437576,199,9799.55865
28.620178,199,9803.138447
18.761895,199,9806.734219
23.462651,199,9810.416583
32.571222,199,9814.020591
6.719002,199,9817.638594
36.881773,199,9821.223682
3.611731,199,9824.851478
14.364856,199,9828.565048
-10.184142,199,9832.160082
25.490437,199,9835.7849
18.973252,199,9840.170593
28.278819,199,9843.820761
-1.969843,199,9847.439656
22.385377,199,9851.048961
21.717427,199,9854.637591
36.492384,199,9858.247605
23.423229,199,9861.968227
35.210156,199,9865.556753
29.260841,199,9869.151318
4.082973,199,9872.742694
23.149715,199,9877.298772
10.991369,199,9880.871796
16.837723,199,9884.499667
20.237154,199,9888.078941
33.938268,199,9891.712104
23.918042,199,9895.392453
20.110231,199,9899.04062
15.261222,199,9902.642465
23.717194,199,9906.242516
15.800242,199,9909.839795
5.804458,199,9914.331949
19.812971,199,9917.943449
31.583795,199,9921.557055
25.484065,199,9925.154019
27.786941,199,9928.862369
31.308193,199,9932.447308
8.798395,199,9936.040935
26.37225,199,9939.642091
33.980352,199,9943.280664
9.455873,199,9946.94871
33.845176,199,9950.542614
23.832934,199,9954.962889
23.594069,199,9958.562305
22.655531,199,9962.255196
19.795457,199,9965.86513
40.877715,199,9969.471468
15.249212,199,9973.040431
12.712105,199,9976.655655
7.82668,199,9980.374707
28.261995,199,9984.027084
6.551181,199,9987.646372
19.705468,199,9992.058332
20.148342,199,9995.712743
29.373195,199,9999.315273
14.489117,199,10002.92547
26.933555,199,10006.531592
7.049926,199,10010.143362
7.602881,199,10013.80233
18.180798,199,10017.412787
25.778278,199,10021.015836
37.346684,199,10024.647547
16.009906,199,10029.063471
12.161985,199,10032.74286
20.01162,199,10036.360112
12.63327,199,10039.951834
-3.234246,199,10043.551728
22.954259,199,10047.200651
22.609021,199,10050.787261
20.295635,199,10054.416007
18.335315,199,10058.034823
23.971655,199,10061.644647
17.280211,199,10066.151425
28.175409,199,10069.751124
21.680101,199,10073.35749
5.9917,199,10076.97596
-9.139569,199,10080.624126
13.795052,199,10084.230947
16.928813,199,10087.834166
9.620626,199,10091.436241
21.686119,199,10095.031446
10.90691,199,10098.702069
19.359144,199,10102.296804
20.259941,199,10106.781279
15.259388,199,10110.366221
15.832857,199,10114.023216
8.961566,199,10117.653344
11.605977,199,10121.251673
9.682408,199,10124.84286
7.64467,199,10128.465842
14.489412,199,10132.11665
16.136194,199,10135.729331
8.793762,199,10139.336008
19.056133,199,10143.769249
5.236569,199,10147.434101
25.965369,199,10151.036566
9.012562,199,10154.668083
-7.526507,199,10158.288264
22.373869,199,10161.915626
11.625837,199,10165.606725
-13.036178,199,10169.232048
21.319546,199,10172.843868
20.909103,199,10176.439696
14.134068,199,10180.984954
18.16339,199,10184.607638
24.49002,199,10188.187272
-2.163393,199,10191.790266
9.416919,199,10195.377624
0.200687,199,10199.038644
18.934509,199,10202.640517
19.499332,199,10206.239371
-8.424148,199,10209.84154
24.94373,199,10213.526894
8.547974,199,10217.138915
9.719546,199,10221.686607
8.576081,199,10225.318478
12.265606,199,10228.921945
7.299486,199,10232.603634
26.130694,199,10236.22422
28.480061,199,10239.839348
18.240313,199,10243.437589
23.063994,199,10247.059309
-9.741457,199,10250.749065
10.603079,199,10254.340609
20.459662,199,10258.756082
-2.132592,199,10262.353141
-3.473556,199,10265.998239
-8.210724,199,10269.589025
20.498578,199,10273.223037
33.16147,199,10276.835726
14.546725,199,10280.427798
19.697884,199,10284.10481
21.08697,199,10287.719912
8.587904,199,10291.34322
18.389591,199,10295.773293
23.625698,199,10299.447578
15.251845,199,10303.042109
5.36231,199,10306.642981
-5.113958,199,10310.24461
11.384257,199,10313.846546
15.432381,199,10317.511708
7.268475,199,10321.118601
3.754536,199,10324.737491
22.605921,199,10328.339689
17.340786,199,10332.803166
-11.000022,199,10336.428065
-9.800954,199,10340.040819
16.738317,199,10343.660552
19.373622,199,10347.247284
2.689094,199,10350.912315
5.388885,199,10354.529711
12.260621,199,10358.130654
-10.159431,199,10361.727132
-0.593964,199,10365.350401
6.100078,199,10369.022725
9.827851,199,10373.429317
-16.426932,199,10377.037421
15.749483,199,10380.631535
6.288127,199,10384.294425
12.017983,199,10387.910572
18.30979,199,10391.521269
21.039579,199,10395.087966
4.721893,199,10398.667746
7.507776,199,10402.337353
19.912554,199,10405.931311
13.43573,199,10410.344963
11.310655,199,10413.953974
8.094454,199,10417.627444
-32.253905,199,10421.226363
7.658444,199,10424.833645
2.89153,199,10428.435629
-3.302829,199,10432.043366
13.762761,199,10435.698069
5.733708,199,10439.269737
12.481182,199,10442.863519
-1.992146,199,10447.257468
27.332216,199,10450.929402
19.106596,199,10454.528818
6.238461,199,10458.129862
22.655044,199,10461.738081
29.544431,199,10465.341903
8.435678,199,10469.04719
1.058041,199,10472.647413
15.089042,199,10476.249474
20.581506,199,10479.840394
14.864256,199,10483.499833
2.798347,199,10487.950534
16.753268,199,10491.560616
12.763801,199,10495.166051
5.701639,199,10498.759631
-4.810562,199,10502.414604
24.640637,199,10506.027363
5.631048,199,10509.621282
24.539583,199,10513.2309
20.781608,199,10516.904367
11.587725,199,10520.476925
6.541925,199,10524.937113
-8.411217,199,10528.529213
19.477132,199,10532.131456
24.479232,199,10535.815648
3.255735,199,10539.414331
14.868269,199,10543.015285
5.291576,199,10546.623649
19.050636,199,10550.219511
11.243705,199,10553.906229
16.379391,199,10557.542357
20.100197,199,10561.965542
21.161048,199,10565.555667
2.489743,199,10569.21067
0.303391,199,10572.844218
4.582859,199,10576.431152
0.238641,199,10580.046169
22.704117,199,10583.647073
21.028638,199,10587.313433
14.252903,199,10590.933099
10.718375,199,10594.542085
19.646168,199,10598.113474
17.625796,199,10602.593086
10.17347,199,10606.16698
21.259298,199,10609.74622
6.267456,199,10613.317995
5.126082,199,10616.933699
11.689921,199,10620.60465
13.770899,199,10624.231969
-12.599976,199,10627.819789
25.843043,199,10631.420719
7.155156,199,10635.082062
-0.5624,199,10639.529698
18.19097,199,10643.134346
20.397492,199,10646.735317
5.719582,199,10650.322388
8.052539,199,10653.9905
33.71428,199,10657.573681
17.662161,199,10661.167873
23.118103,199,10664.759469
4.170127,199,10668.422524
28.469248,199,10672.051328
5.511186,199,10676.458122
0.129975,199,10680.043134
12.439845,199,10683.623431
27.485883,199,10687.291647
25.336903,199,10690.87659
11.048971,199,10694.466545
31.34893,199,10698.062946
24.759394,199,10701.65459
25.511716,199,10705.325747
36.068529,199,10708.951578
16.915509,199,10713.335262
18.220898,199,10716.947202
25.73706,199,10720.600551
19.803348,199,10724.200067
20.489214,199,10727.764673
28.813023,199,10731.357939
36.113405,199,10734.967585
22.955395,199,10738.620061
25.058542,199,10742.233698
8.255484,199,10745.824244
26.541225,199,10749.429539
30.642941,199,10753.932408
10.553865,199,10757.555689
12.808029,199,10761.171855
19.731899,199,10764.775293
25.392076,199,10768.411702
3.873346,199,10772.075817
6.003204,199,10775.656923
17.293667,199,10779.254643
18.619347,199,10782.841466
18.996433,199,10786.4886
27.613318,199,10790.930691
29.427921,199,10794.528556
21.027681,199,10798.130962
4.679728,199,10801.738968
13.488498,199,10805.404125
15.325223,199,10809.071059
8.287437,199,10812.655393
-7.124877,199,10816.270493
24.078855,199,10819.854003
7.808781,199,10823.502939
16.100073,199,10827.877476
7.254362,199,10831.51572
3.651624,199,10835.115754
1.621995,199,10838.799373
16.116757,199,10842.410497
0.3752,199,10846.016228
12.024239,199,10849.617771
12.604691,199,10853.243741
12.772067,199,10856.910014
-6.558253,199,10860.513342
-5.384179,199,10864.112383
6.748085,199,10868.530098
-10.264943,199,10872.191385
16.268113,199,10875.775903
23.919209,199,10879.372232
14.450472,199,10882.941209
-3.269491,199,10886.535953
10.282386,199,10890.194796
0.143421,199,10893.771109
6.478384,199,10897.358003
-2.797551,199,10900.943194
8.028067,199,10905.412641
20.352586,199,10909.02991
10.501836,199,10912.632514
16.848662,199,10916.230896
7.122454,199,10919.830365
-9.390996,199,10923.496468
13.694261,199,10927.113965
9.244446,199,10930.723296
17.475402,199,10934.309497
18.823211,199,10938.000659
15.257764,199,10942.445605
24.664747,199,10946.032409
7.593452,199,10949.634749
14.712992,199,10953.230969
23.679544,199,10956.912872
14.570676,199,10960.527786
28.413358,199,10964.135112
31.975012,199,10967.734687
19.160952,199,10971.351631
14.502301,199,10975.009303
3.736418,199,10979.394875
29.096495,199,10983.002141
27.018598,199,10986.614216
16.592358,199,10990.286329
10.360129,199,10993.875974
34.019863,199,10997.45456
28.866788,199,11001.044374
34.41497,199,11004.64563
10.330778,199,11008.294478
17.152217,199,11011.906762
28.620697,199,11015.500827
31.417825,199,11019.962025
15.32389,199,11023.676222
30.450523,199,11027.255285
28.898846,199,11030.841968
21.726513,199,11034.457453
17.5129,199,11038.096098
38.229633,199,11041.771989
11.553176,199,11045.346374
32.357472,199,11048.981605
26.72513,199,11052.603838
19.150027,199,11057.122684
8.75366,199,11060.718825
18.020101,199,11064.338871
31.786495,199,11067.916856
6.415771,199,11071.543006
17.354905,199,11075.191828
25.888962,199,11078.825939
6.203881,199,11082.439849
5.579109,199,11086.01521
23.943924,199,11089.652905
14.343389,199,11094.129734
-10.658824,199,11097.727318
0.73647,199,11101.323434
-8.531745,199,11104.923136
-3.040817,199,11108.588548
9.705612,199,11112.168058
-20.611224,199,11115.756031
-27.075878,199,11119.343873
-5.427986,199,11122.938879
-13.384771,199,11126.601294
0.326191,199,11130.213578
34.295872,199,11134.642185
-4.327251,199,11138.22467
11.787686,199,11142.265186
14.578409,199,11145.881297
-12.415629,199,11149.450882
8.265457,199,11153.071812
10.3773,199,11156.652181
4.075457,199,11160.320389
-8.162835,199,11163.921985
5.807261,199,11167.520117
13.621446,199,11171.938621
22.570191,199,11175.610184
0.444304,199,11179.204794
9.277585,199,11182.825739
-8.340785,199,11186.432506
8.656245,199,11190.02408
11.54842,199,11193.688943
-13.697363,199,11197.304754
13.116143,199,11200.907771
10.920318,199,11204.517807
-10.649013,199,11208.921079
-8.114469,199,11212.593421
-32.808201,199,11216.164315
-1.012516,199,11219.770578
-0.709361,199,11223.413882
-8.231055,199,11227.072049
1.617082,199,11230.674615
14.818139,199,11234.258111
4.936821,199,11237.86073
-23.762277,199,11241.457507
2.140768,199,11245.919105
20.034279,199,11249.537652
4.41617,199,11253.131203
9.305085,199,11256.748726
6.850238,199,11260.433842
-1.267285,199,11264.039219
9.673709,199,11267.638038
-0.153726,199,11271.284975
-9.55795,199,11274.981039
0.182954,199,11278.685682
8.406515,199,11282.330753
-3.619358,199,11287.046106
-17.760568,199,11290.673233
20.361732,199,11294.330303
20.601535,199,11297.957947
23.445122,199,11301.593979
-0.520917,199,11305.179313
14.989002,199,11308.757039
-20.440408,199,11312.407233
16.643356,199,11316.007773
-11.571065,199,11319.609962
-11.209214,199,11324.056199
17.254638,199,11327.723402
5.765692,199,11331.310489
15.217929,199,11334.926791
18.945072,199,11338.525741
-23.791415,199,11342.133346
14.820478,199,11345.794062
9.268747,199,11349.411731
-3.410334,199,11353.030189
-3.021714,199,11356.641854
12.722994,199,11361.189282
3.353382,199,11364.761258
2.100328,199,11368.349054
-2.939547,199,11371.936085
18.25473,199,11375.528881
11.856591,199,11379.213151
15.114948,199,11382.815971
-3.527896,199,11386.415347
6.610786,199,11390.029243
6.740759,199,11393.693356
7.502113,199,11397.308442
6.051353,199,11401.826283
